longitud,latitud,nombre
-6.381312,39.458859,17
-6.381639,39.458809,19
-6.382655,39.458646,21
-6.379958,39.459074,3
-6.380674,39.45896,9
-6.380455,39.458221,11
-6.380736,39.458181,13
-6.380456,39.458364,14
-6.381402,39.458218,18
-6.379282,39.45855,2
-6.381617,39.458186,2
-6.381984,39.457956,25
-6.382349,39.457922,27
-6.382441,39.458055,32
-6.37954,39.458512,4
-6.379084,39.456692,1
-6.380262,39.456655,1
-6.379983,39.45655,11
-6.38086,39.45656,12
-6.381202,39.456504,14
-6.381857,39.456402,16
-6.382087,39.456366,18
-6.378818,39.456881,2
-6.380945,39.456398,21
-6.381196,39.456359,23
-6.381892,39.456251,25
-6.382172,39.456211,29
-6.379298,39.456655,3
-6.379092,39.456838,4
-6.379391,39.456612,5
-6.379354,39.456792,6
-6.380038,39.45669,8
-6.379759,39.456583,9
-6.378244,39.454959,1
-6.379254,39.455087,1
-6.378638,39.454896,11
-6.378661,39.454892,13
-6.378772,39.454874,15
-6.379586,39.455017,16
-6.378796,39.454871,17
-6.378904,39.454853,19
-6.378635,39.455165,2
-6.379235,39.454799,21
-6.379301,39.454788,23
-6.379368,39.454778,25
-6.381485,39.454711,26
-6.379433,39.45477,27
-6.381712,39.454676,28
-6.379502,39.454757,29
-6.378357,39.454941,3
-6.379572,39.454746,31
-6.379643,39.454735,33
-6.379702,39.454726,35
-6.379773,39.454715,37
-6.379836,39.454704,39
-6.378852,39.455132,4
-6.380187,39.454655,41
-6.380251,39.454643,43
-6.380316,39.454633,45
-6.380382,39.454622,47
-6.380455,39.454613,49
-6.378381,39.454937,5
-6.380521,39.4546,51
-6.380591,39.454588,53
-6.38065,39.454579,55
-6.380724,39.45457,57
-6.380789,39.45456,59
-6.381154,39.454496,61
-6.381223,39.454486,63
-6.381284,39.454477,65
-6.381354,39.454466,67
-6.381421,39.454455,69
-6.378496,39.454919,7
-6.381493,39.454445,71
-6.38156,39.454433,73
-6.381621,39.454425,75
-6.381695,39.454412,77
-6.381753,39.454403,79
-6.378516,39.454915,9
-6.378114,39.45437,1
-6.378397,39.454456,1
-6.378456,39.454316,11
-6.378516,39.454438,12
-6.378526,39.454307,13
-6.378539,39.454434,14
-6.378595,39.454294,15
-6.378651,39.454416,16
-6.378661,39.454285,17
-6.378674,39.454413,18
-6.378725,39.454274,19
-6.378126,39.4545,2
-6.378785,39.454397,2
-6.379083,39.454217,21
-6.379084,39.454348,22
-6.37915,39.454208,23
-6.37915,39.454337,24
-6.379212,39.454197,25
-6.379219,39.454326,26
-6.379281,39.454186,27
-6.379284,39.454316,28
-6.379353,39.454177,29
-6.378182,39.454361,3
-6.379354,39.454305,3
-6.37942,39.454166,31
-6.379464,39.454285,32
-6.379488,39.454154,33
-6.379491,39.454281,34
-6.37955,39.454144,35
-6.379601,39.454264,36
-6.379619,39.454134,37
-6.379627,39.45426,38
-6.379684,39.454122,39
-6.378237,39.454481,4
-6.379736,39.454243,4
-6.380038,39.454069,41
-6.380059,39.454192,42
-6.380103,39.454057,43
-6.380124,39.454182,44
-6.380168,39.454046,45
-6.380193,39.454171,46
-6.380234,39.454036,47
-6.380258,39.454161,48
-6.380306,39.454027,49
-6.378247,39.454352,5
-6.380324,39.454151,5
-6.380373,39.454014,51
-6.380391,39.454141,52
-6.380442,39.454002,53
-6.380461,39.45413,54
-6.380502,39.453993,55
-6.380532,39.454119,56
-6.380576,39.453983,57
-6.380602,39.454108,58
-6.38064,39.453974,59
-6.378261,39.454478,6
-6.380676,39.454097,6
-6.381006,39.453917,61
-6.381016,39.454045,62
-6.381075,39.453907,63
-6.381081,39.454035,64
-6.381136,39.453897,65
-6.381148,39.454023,66
-6.381206,39.453887,67
-6.381217,39.454013,68
-6.381273,39.453875,69
-6.378317,39.45434,7
-6.381283,39.454003,7
-6.381345,39.453866,71
-6.381353,39.453992,72
-6.381412,39.453854,73
-6.381419,39.453981,74
-6.381473,39.453845,75
-6.381489,39.45397,76
-6.381548,39.453832,77
-6.381559,39.45396,78
-6.381606,39.453823,79
-6.378373,39.45446,8
-6.381629,39.453949,8
-6.378385,39.45433,9
-6.377982,39.453784,1
-6.378244,39.453873,1
-6.378281,39.453739,11
-6.378356,39.453855,12
-6.378394,39.45372,13
-6.37838,39.453851,14
-6.378418,39.453716,15
-6.378491,39.453833,16
-6.378532,39.4537,17
-6.378515,39.45383,18
-6.378554,39.453697,19
-6.377962,39.453918,2
-6.378632,39.453812,2
-6.37893,39.453635,21
-6.378952,39.453762,22
-6.378997,39.453626,23
-6.379019,39.453751,24
-6.379061,39.453614,25
-6.379091,39.453739,26
-6.379129,39.453605,27
-6.379157,39.453729,28
-6.3792,39.453596,29
-6.378052,39.453773,3
-6.379222,39.453718,3
-6.379268,39.453584,31
-6.379313,39.453706,32
-6.379338,39.453571,33
-6.379337,39.453701,34
-6.379395,39.453564,35
-6.379448,39.453683,36
-6.379468,39.453552,37
-6.379475,39.453679,38
-6.379532,39.453541,39
-6.378081,39.453898,4
-6.379587,39.453662,4
-6.379882,39.453485,41
-6.379915,39.453637,42
-6.379947,39.453475,43
-6.379983,39.453625,44
-6.380013,39.453465,45
-6.380046,39.453616,46
-6.380081,39.453455,47
-6.380118,39.453606,48
-6.380149,39.453443,49
-6.378119,39.453763,5
-6.380186,39.453595,5
-6.380221,39.453433,51
-6.380255,39.453584,52
-6.380288,39.45342,53
-6.38032,39.453573,54
-6.380349,39.453412,55
-6.38039,39.453563,56
-6.380419,39.453402,57
-6.38045,39.453553,58
-6.380484,39.453391,59
-6.378105,39.453894,6
-6.380516,39.453542,6
-6.380847,39.453334,61
-6.38086,39.453461,62
-6.380907,39.453324,63
-6.380925,39.45345,64
-6.380975,39.453315,65
-6.380992,39.453439,66
-6.381047,39.453304,67
-6.381061,39.453429,68
-6.381113,39.453294,69
-6.378187,39.453753,7
-6.381127,39.453419,7
-6.381184,39.453282,71
-6.381197,39.453408,72
-6.381252,39.45327,73
-6.381263,39.453396,74
-6.381314,39.453261,75
-6.381333,39.453386,76
-6.38138,39.45325,77
-6.381403,39.453376,78
-6.381454,39.453236,79
-6.378217,39.453877,8
-6.381473,39.453364,8
-6.378255,39.453742,9
-6.378132,39.453287,1
-6.378161,39.453283,12
-6.378272,39.453264,14
-6.378298,39.45326,16
-6.378409,39.453243,18
-6.37786,39.453329,2
-6.378437,39.453239,2
-6.378798,39.453184,22
-6.378862,39.453173,24
-6.378935,39.453162,26
-6.379006,39.45315,28
-6.379075,39.453139,3
-6.379144,39.453128,32
-6.37921,39.453117,34
-6.379279,39.453106,36
-6.379346,39.453094,38
-6.377927,39.453318,4
-6.379415,39.453084,4
-6.379761,39.453032,42
-6.379825,39.45302,44
-6.379894,39.453009,46
-6.379964,39.452998,48
-6.380028,39.452988,5
-6.380098,39.452977,52
-6.380163,39.452966,54
-6.380234,39.452955,56
-6.380302,39.452944,58
-6.377998,39.453308,6
-6.380375,39.452932,6
-6.380734,39.452876,62
-6.380759,39.452872,64
-6.380871,39.452854,66
-6.380895,39.45285,68
-6.381008,39.452831,7
-6.38103,39.452828,72
-6.381149,39.45281,74
-6.381172,39.452806,76
-6.381281,39.452788,78
-6.378066,39.453298,8
-6.381304,39.452784,8
-6.379955,39.457926,14
-6.37976,39.457889,15
-6.379913,39.457778,16
-6.379588,39.457277,17
-6.379534,39.457066,19
-6.380225,39.458932,2
-6.379765,39.457202,2
-6.379346,39.456327,21
-6.379736,39.457081,22
-6.379155,39.455604,23
-6.379696,39.456923,24
-6.379099,39.455396,25
-6.379986,39.458762,3
-6.37954,39.456358,3
-6.378876,39.454503,31
-6.379282,39.455378,38
-6.38017,39.45872,4
-6.379951,39.458618,5
-6.380112,39.458507,6
-6.380089,39.458258,8
-6.380991,39.458806,1
-6.380961,39.457971,1
-6.380553,39.457137,15
-6.380486,39.456877,17
-6.380373,39.456389,19
-6.381129,39.458594,2
-6.380307,39.456196,21
-6.380697,39.456962,22
-6.380248,39.455968,23
-6.380638,39.456732,24
-6.380543,39.456377,26
-6.380484,39.456163,28
-6.380937,39.458592,3
-6.380441,39.455986,3
-6.380228,39.455228,32
-6.380181,39.45505,34
-6.3801,39.455427,35
-6.380059,39.455258,37
-6.38,39.455016,39
-6.381064,39.458359,4
-6.380895,39.458399,5
-6.380762,39.457923,9
-6.381947,39.458646,1
-6.381891,39.457678,12
-6.381843,39.457496,14
-6.381668,39.457589,15
-6.381493,39.456917,21
-6.381636,39.45677,22
-6.381431,39.456656,23
-6.381587,39.456583,24
-6.381259,39.456037,25
-6.381491,39.456198,26
-6.381219,39.45589,27
-6.381443,39.455994,28
-6.381878,39.45839,3
-6.382077,39.458418,6
-6.382045,39.45814,8
-6.382903,39.458498,1
-6.382416,39.455928,1
-6.382451,39.456775,19
-6.381782,39.45353,2
-6.382411,39.45662,21
-6.38237,39.456445,23
-6.382219,39.455898,25
-6.382156,39.455677,27
-6.382869,39.458364,3
-6.382753,39.458029,5
-6.382704,39.457839,7
-6.382653,39.457558,9
-6.382457,39.460221,1
-6.383024,39.453771,8
-6.377325,39.455993,1
-6.37972,39.455616,11
-6.378883,39.4561,12
-6.38061,39.455478,13
-6.379125,39.456062,14
-6.380825,39.455443,15
-6.379581,39.455988,16
-6.379799,39.455955,18
-6.377395,39.456345,2
-6.380804,39.455795,2
-6.3815,39.455683,22
-6.381823,39.455626,26
-6.381936,39.455611,28
-6.377851,39.45591,3
-6.378819,39.45576,7
-6.379565,39.45564,9
-6.370479,39.475268,1
-6.378959,39.457488,1
-6.381303,39.457118,11
-6.381891,39.457021,13
-6.382154,39.45698,15
-6.380269,39.457624,2
-6.379229,39.457443,3
-6.380536,39.457579,4
-6.380034,39.457326,5
-6.382057,39.457337,6
-6.380244,39.457295,7
-6.382401,39.457283,8
-6.380918,39.457179,9
-6.394471,39.45122,1
-6.394635,39.451363,12
-6.394791,39.451498,14
-6.394949,39.451636,16
-6.395113,39.451775,18
-6.393846,39.450674,2
-6.393999,39.450809,4
-6.39416,39.450947,6
-6.394315,39.451086,8
-6.393622,39.450837,1
-6.394401,39.451513,11
-6.394566,39.451655,13
-6.394726,39.451795,15
-6.394881,39.451927,17
-6.393766,39.450965,3
-6.393794,39.451211,4
-6.393933,39.451107,5
-6.393951,39.451349,6
-6.394083,39.451239,7
-6.394103,39.451483,8
-6.394247,39.451384,9
-6.394488,39.452183,2
-6.394297,39.452292,4
-6.392097,39.455691,1
-6.392604,39.455918,1
-6.392717,39.455872,11
-6.392787,39.455844,12
-6.392787,39.455793,13
-6.392758,39.455751,14
-6.392698,39.455664,15
-6.392671,39.455624,16
-6.392615,39.45554,17
-6.392583,39.455492,18
-6.392522,39.455406,19
-6.392131,39.455738,2
-6.392493,39.455364,2
-6.392433,39.455277,21
-6.392403,39.455233,22
-6.39235,39.455154,23
-6.392311,39.4551,24
-6.392257,39.455021,25
-6.392224,39.454972,26
-6.392165,39.454886,27
-6.392135,39.454842,28
-6.392089,39.454816,29
-6.392183,39.455816,3
-6.392018,39.454845,3
-6.391907,39.454891,31
-6.39185,39.454916,32
-6.391754,39.454954,33
-6.391685,39.454983,34
-6.391653,39.45504,35
-6.391692,39.455097,36
-6.391737,39.455167,37
-6.391779,39.455225,38
-6.391834,39.455303,39
-6.392213,39.455859,4
-6.391862,39.455345,4
-6.392028,39.45533,41
-6.392081,39.455308,42
-6.392193,39.455262,43
-6.39226,39.455233,44
-6.392434,39.455501,45
-6.39238,39.455524,46
-6.39227,39.455567,47
-6.392212,39.455594,48
-6.392278,39.455951,5
-6.3923,39.455986,6
-6.392387,39.456007,7
-6.392442,39.455985,8
-6.392557,39.455937,9
-6.380151,39.473962,2
-6.380402,39.474052,4
-6.381082,39.47442,6
-6.38078,39.463205,1
-6.3807,39.463309,11
-6.38057,39.46348,12
-6.380509,39.463569,13
-6.3806,39.463625,14
-6.380922,39.46327,9
-6.380497,39.464364,1
-6.380616,39.464208,11
-6.380689,39.464112,12
-6.366486,39.47407,1
-6.365202,39.473827,1
-6.365173,39.473818,12
-6.365073,39.473781,14
-6.365047,39.473773,16
-6.36495,39.473738,18
-6.365444,39.473916,2
-6.364922,39.473728,2
-6.364828,39.473695,22
-6.364799,39.473684,24
-6.36628,39.474075,3
-6.365426,39.473908,4
-6.366034,39.474069,5
-6.365321,39.473872,6
-6.365298,39.473863,8
-6.365367,39.491184,1
-6.364559,39.491554,1
-6.364789,39.49166,11
-6.363892,39.492416,12
-6.364078,39.492512,13
-6.365039,39.490955,8
-6.364631,39.489832,1
-6.362993,39.491858,11
-6.364346,39.489775,2
-6.364104,39.490485,5
-6.363615,39.491095,9
-6.365031,39.490047,1
-6.364383,39.490362,2
-6.365124,39.490084,3
-6.364854,39.490367,4
-6.365067,39.490696,6
-6.365759,39.490697,8
-6.363592,39.491337,1
-6.363652,39.491846,2
-6.363794,39.491664,3
-6.364857,39.4924,4
-6.364284,39.491671,5
-6.365039,39.492486,6
-6.364969,39.492257,7
-6.365142,39.492339,9
-6.388596,39.471692,1
-6.387764,39.472839,15
-6.387186,39.473408,17
-6.387053,39.473544,19
-6.387383,39.472791,2
-6.386508,39.47411,21
-6.386101,39.474538,27
-6.385965,39.474679,29
-6.388175,39.472319,3
-6.385726,39.474929,31
-6.385604,39.475055,33
-6.387952,39.472543,5
-6.386346,39.474047,6
-6.371154,39.474731,2
-6.371196,39.474682,4
-6.371323,39.474498,6A
-6.333361,39.34914,3
-6.322481,39.362271,1
-6.322224,39.362544,3
-6.324653,39.365287,5
-6.394168,39.480762,1
-6.394239,39.480482,10A
-6.394807,39.480705,11
-6.394579,39.480563,12
-6.394331,39.48041,13
-6.394272,39.480373,14
-6.393727,39.480465,15
-6.39191,39.478965,16
-6.392438,39.479101,17
-6.39268,39.479142,18
-6.392812,39.479085,19
-6.392642,39.478783,2
-6.392708,39.478276,21
-6.393835,39.478885,22
-6.397404,39.484308,4
-6.396091,39.482979,5
-6.39718,39.482662,6
-6.394667,39.48112,7
-6.394363,39.480965,8
-6.394008,39.48069,9
-6.333431,39.450682,12
-6.329306,39.457635,16
-6.33718,39.452053,21
-6.335504,39.451338,35
-6.331145,39.449415,5
-6.340988,39.453401,5
-6.341202,39.453663,51
-6.346464,39.457379,57
-6.359064,39.458355,1
-6.347007,39.45128,1
-6.346549,39.451291,101
-6.355116,39.457875,11
-6.358781,39.457613,12
-6.359197,39.45713,14
-6.357217,39.457829,23
-6.35811,39.458928,3
-6.355935,39.456894,3
-6.352752,39.460239,34
-6.34936,39.459852,39
-6.350754,39.456233,44
-6.350341,39.456853,48
-6.350931,39.457402,49
-6.358093,39.458867,5
-6.351326,39.457604,5
-6.35063,39.458229,52
-6.358159,39.458684,7
-6.355822,39.458459,8
-6.348863,39.467193,17
-6.348996,39.467044,18
-6.345113,39.46506,29
-6.346535,39.46382,31
-6.346545,39.465363,37
-6.333107,39.396147,2
-6.348925,39.376729,1
-6.348414,39.376468,1
-6.348321,39.37642,11
-6.348305,39.376413,12
-6.348214,39.376365,13
-6.348197,39.376357,14
-6.348101,39.376308,15
-6.348023,39.37627,16
-6.347931,39.376221,17
-6.347914,39.376212,18
-6.347825,39.376165,19
-6.348909,39.376723,2
-6.347807,39.376156,2
-6.347716,39.376107,21
-6.347699,39.376098,22
-6.347609,39.376052,23
-6.347591,39.376044,24
-6.347496,39.375996,25
-6.348816,39.376674,3
-6.348803,39.376667,4
-6.348708,39.376616,5
-6.348695,39.376607,6
-6.348599,39.376562,7
-6.348522,39.376524,8
-6.348426,39.376474,9
-6.366136,39.451603,1
-6.366556,39.451684,11
-6.366107,39.451801,2
-6.36612,39.451502,3
-6.366166,39.451793,4
-6.366105,39.451484,5
-6.366255,39.451781,6
-6.366355,39.45171,7
-6.3664,39.451762,8
-6.366453,39.451696,9
-6.367503,39.478211,1
-6.367641,39.47833,1
-6.36848,39.478546,11
-6.367703,39.478353,12
-6.368643,39.478597,13
-6.367767,39.478374,14
-6.368793,39.478642,15
-6.367831,39.478396,16
-6.367867,39.478408,18
-6.367195,39.478162,1A
-6.367232,39.478212,2
-6.368914,39.47872,2
-6.367679,39.478264,3
-6.367367,39.478252,4
-6.367849,39.478318,5
-6.367453,39.47827,6
-6.368023,39.478371,7
-6.367577,39.478306,8
-6.368199,39.478424,9
-6.386896,39.475039,11
-6.386753,39.475076,12
-6.386946,39.475137,13
-6.386795,39.475158,14
-6.387046,39.475304,15
-6.386877,39.475304,16
-6.387106,39.475394,17
-6.386961,39.475433,18
-6.387203,39.475524,19
-6.387273,39.475594,21
-6.387391,39.475707,23
-6.387465,39.475773,25
-6.387582,39.475874,27
-6.387721,39.475974,29
-6.38656,39.474369,3
-6.387869,39.476062,31
-6.387971,39.476117,33
-6.388161,39.476209,35
-6.388216,39.476234,37
-6.388438,39.476317,39
-6.386478,39.474524,4
-6.388565,39.476361,41
-6.386679,39.474598,5
-6.386531,39.474628,6
-6.386718,39.474678,7
-6.386568,39.4747,8
-6.386773,39.474791,9
-6.370116,39.452421,1
-6.370272,39.452392,3
-6.370431,39.452366,5
-6.370581,39.452342,7
-6.370742,39.452314,9
-6.370108,39.452092,1
-6.369886,39.453021,1
-6.37044,39.450825,11
-6.369869,39.452845,12
-6.369881,39.452713,14
-6.369944,39.45258,16
-6.37026,39.451857,18
-6.369976,39.453677,2
-6.370422,39.451232,2
-6.370301,39.451355,3
-6.369964,39.453582,4
-6.370333,39.451221,5
-6.369944,39.45347,6
-6.370374,39.451075,7
-6.369917,39.453273,8
-6.370408,39.450948,9
-6.366854,39.485929,1
-6.366699,39.486075,12
-6.36657,39.486189,14
-6.366473,39.486279,16
-6.366309,39.486429,18
-6.367585,39.485257,2
-6.365998,39.486733,2
-6.364914,39.48771,24
-6.364407,39.488171,28
-6.364245,39.488322,3
-6.367458,39.485372,4
-6.367201,39.485608,6
-6.367074,39.485727,8
-6.367234,39.484986,1
-6.36632,39.485607,1
-6.366341,39.485814,11
-6.366153,39.485763,12
-6.366204,39.485937,13
-6.365956,39.485943,14
-6.366076,39.486057,15
-6.365792,39.486091,16
-6.36593,39.486188,17
-6.365527,39.486309,18
-6.36562,39.486469,19
-6.367067,39.484914,2
-6.365392,39.486442,2
-6.365061,39.486743,22
-6.364065,39.487896,29
-6.367057,39.485147,3
-6.363851,39.488082,31
-6.366911,39.485061,4
-6.366863,39.485326,5
-6.366726,39.485222,6
-6.366706,39.485472,7
-6.366556,39.485378,8
-6.366459,39.485709,9
-6.366529,39.484804,1
-6.36399,39.486836,1
-6.364,39.487122,13
-6.366342,39.484973,3
-6.365763,39.485507,5
-6.365052,39.485874,6
-6.365575,39.485678,7
-6.364729,39.485578,1
-6.364507,39.485771,1A
-6.363919,39.486177,2
-6.364684,39.485485,2A
-6.364555,39.485601,2B
-6.364397,39.485745,2C
-6.363609,39.486597,3
-6.364273,39.485269,1
-6.364152,39.485381,1A
-6.364031,39.485492,3
-6.363169,39.486284,5
-6.36281,39.486612,7
-6.362396,39.486992,9
-6.368145,39.485246,1
-6.366959,39.484696,2
-6.368303,39.485351,3
-6.367487,39.485031,4
-6.368739,39.485642,5
-6.366174,39.485273,1
-6.366118,39.485347,2
-6.365496,39.486035,1
-6.365427,39.486114,2
-6.364018,39.485677,11
-6.364189,39.485782,13
-6.364633,39.486078,17
-6.365073,39.486358,19
-6.364363,39.486226,2
-6.369715,39.487963,2
-6.369052,39.487702,21
-6.36979,39.487968,22
-6.369134,39.487707,23
-6.369868,39.48797,24
-6.369222,39.487712,25
-6.36994,39.487974,26
-6.369308,39.487716,27
-6.370018,39.487978,28
-6.369386,39.487721,29
-6.370096,39.487982,3
-6.369463,39.487725,31
-6.370174,39.487986,32
-6.369543,39.487728,33
-6.370988,39.488029,34
-6.369625,39.487734,35
-6.371076,39.488036,36
-6.369713,39.487738,37
-6.371149,39.488038,38
-6.369791,39.487741,39
-6.371231,39.488043,4
-6.369878,39.487746,41
-6.371304,39.488047,42
-6.369948,39.487748,43
-6.371378,39.48805,44
-6.370037,39.487753,45
-6.371453,39.488052,46
-6.37012,39.48776,47
-6.371528,39.488056,48
-6.370204,39.487762,49
-6.371605,39.488062,5
-6.371679,39.488066,52
-6.371753,39.488069,54
-6.371834,39.488073,56
-6.371907,39.488079,58
-6.365315,39.486855,6
-6.363988,39.486475,5
-6.363599,39.486912,6
-6.363648,39.486944,8
-6.363749,39.487623,12
-6.363222,39.487161,5
-6.363169,39.487243,6
-6.363387,39.487269,7
-6.363235,39.487287,8
-6.387072,39.473897,1
-6.387208,39.474411,1
-6.387306,39.474356,11
-6.387245,39.474476,12
-6.387364,39.474469,13
-6.387319,39.474629,14
-6.387429,39.474604,15
-6.387538,39.474836,17
-6.387494,39.474991,18
-6.3876,39.474954,19
-6.386924,39.473872,2
-6.387535,39.475053,2
-6.387672,39.475074,21
-6.38762,39.47519,22
-6.387764,39.475201,23
-6.387671,39.475251,24
-6.387906,39.475346,25
-6.387787,39.475369,26
-6.38784,39.475427,28
-6.388054,39.475476,29
-6.387123,39.473993,3
-6.387922,39.475495,3
-6.38817,39.475557,31
-6.388412,39.475696,33
-6.388166,39.475676,34
-6.388492,39.475734,35
-6.388263,39.475725,36
-6.388735,39.475831,37
-6.388419,39.475808,38
-6.386999,39.474012,4
-6.388518,39.47585,4
-6.388686,39.475906,42
-6.387168,39.474083,5
-6.387085,39.474155,6
-6.387118,39.474223,8
-6.387255,39.474246,9
-6.378292,39.429313,1
-6.378227,39.429214,11
-6.378614,39.429042,13
-6.377097,39.429279,3
-6.377488,39.429271,4
-6.380088,39.425901,5
-6.377738,39.429267,6
-6.37755,39.429175,7
-6.378033,39.429289,8
-6.377907,39.429187,9
-6.373864,39.432866,1
-6.37486,39.432673,1
-6.375292,39.432247,11
-6.375016,39.432564,12
-6.375528,39.432073,13
-6.375276,39.43238,14
-6.375743,39.431927,15
-6.375506,39.432216,16
-6.375726,39.432058,18
-6.373869,39.432956,2
-6.37591,39.43192,2
-6.376592,39.431158,21
-6.376149,39.431725,22
-6.37629,39.431594,24
-6.376454,39.431431,26
-6.37666,39.431239,28
-6.376851,39.429797,29
-6.374258,39.432857,3
-6.376789,39.431157,3
-6.376592,39.429541,31
-6.377436,39.430338,32
-6.376316,39.429329,33
-6.377248,39.430115,34
-6.376249,39.429275,35
-6.377101,39.429931,36
-6.376071,39.429133,37
-6.376955,39.429754,38
-6.374164,39.432968,4
-6.376872,39.429403,4
-6.375729,39.428862,41
-6.375378,39.428598,43
-6.375258,39.428504,45
-6.374614,39.432692,5
-6.375318,39.42407,5
-6.376346,39.421875,52
-6.374403,39.432919,6
-6.374842,39.432575,7
-6.374628,39.432807,8
-6.375161,39.432344,9
-6.375674,39.431437,1
-6.375079,39.431059,1
-6.374857,39.430871,12
-6.375988,39.43148,2
-6.375501,39.431358,3
-6.37579,39.431388,4
-6.375254,39.431249,5
-6.375538,39.43127,6
-6.375111,39.431177,7
-6.375271,39.431144,8
-6.374797,39.431035,9
-6.375879,39.430349,1
-6.375542,39.43031,11
-6.375612,39.430227,12
-6.375163,39.430061,16
-6.374936,39.429926,18
-6.377023,39.430888,2
-6.374656,39.429792,2
-6.374471,39.429569,22
-6.376426,39.43073,3
-6.376812,39.430789,4
-6.374967,39.430047,44
-6.376447,39.430616,6
-6.376134,39.430469,8
-6.381415,39.422928,1
-6.382076,39.421886,1
-6.381991,39.421819,11
-6.382147,39.421705,12
-6.38209,39.421563,13
-6.382201,39.421559,14
-6.382171,39.421336,15
-6.382288,39.42133,16
-6.382274,39.421065,17
-6.382342,39.420875,19
-6.382544,39.420608,2
-6.382425,39.420654,21
-6.382603,39.420446,22
-6.382511,39.420434,23
-6.382681,39.420242,24
-6.382602,39.420194,25
-6.382762,39.420026,26
-6.382673,39.420003,27
-6.38285,39.41979,28
-6.382757,39.419764,29
-6.38292,39.41959,3
-6.382833,39.419573,31
-6.383009,39.419365,32
-6.382899,39.419384,33
-6.383096,39.419139,34
-6.382991,39.419135,35
-6.383171,39.418928,36
-6.383071,39.418928,37
-6.383249,39.418731,38
-6.383166,39.418693,39
-6.381841,39.42255,4
-6.383323,39.418522,4
-6.383256,39.418453,41
-6.383421,39.418266,42
-6.383329,39.418255,43
-6.383775,39.417908,44
-6.384076,39.41807,46
-6.383391,39.418086,47
-6.383445,39.417948,49
-6.381748,39.422472,5
-6.384892,39.418514,5
-6.383636,39.417815,51
-6.384044,39.41796,53
-6.384445,39.418171,55
-6.385899,39.418946,56
-6.384891,39.418417,57
-6.386182,39.419003,58
-6.381899,39.422331,6
-6.386197,39.419501,6
-6.385694,39.418828,61
-6.386117,39.419712,62
-6.385928,39.418877,63
-6.386031,39.419936,64
-6.386258,39.418945,65
-6.385952,39.420142,66
-6.3864,39.419025,67
-6.385861,39.420363,68
-6.386369,39.419336,69
-6.381786,39.422357,7
-6.385766,39.420619,7
-6.386275,39.419585,71
-6.3857,39.420797,72
-6.386184,39.419818,73
-6.385622,39.421021,74
-6.386134,39.419964,75
-6.385541,39.421229,76
-6.386059,39.420163,77
-6.385406,39.421598,78
-6.38601,39.420295,79
-6.381995,39.422097,8
-6.385333,39.421782,8
-6.385814,39.420814,81
-6.385251,39.422008,82
-6.385175,39.422222,84
-6.38508,39.422499,86
-6.38549,39.421683,87
-6.385023,39.422647,88
-6.385398,39.421925,89
-6.381892,39.42208,9
-6.385285,39.422232,91
-6.385196,39.422465,93
-6.383868,39.422697,1
-6.384408,39.421581,1
-6.384306,39.421578,11
-6.384496,39.421378,12
-6.384617,39.421019,14
-6.384573,39.420845,15
-6.384688,39.420829,16
-6.384671,39.420609,17
-6.384772,39.420605,18
-6.384756,39.420373,19
-6.38408,39.422475,2
-6.384866,39.420361,2
-6.384831,39.420175,21
-6.384942,39.420163,22
-6.384914,39.419938,23
-6.38503,39.419929,24
-6.384976,39.419764,25
-6.385099,39.419734,26
-6.385057,39.419542,27
-6.385198,39.419468,28
-6.385163,39.419287,29
-6.38398,39.422428,3
-6.385363,39.419027,3
-6.38524,39.419081,31
-6.385311,39.418898,33
-6.384166,39.422238,4
-6.38405,39.422243,5
-6.384242,39.422018,6
-6.384131,39.422027,7
-6.384327,39.421801,8
-6.384212,39.421816,9
-6.383096,39.421817,1
-6.383663,39.420612,1
-6.383625,39.420417,11
-6.383747,39.420382,12
-6.383702,39.420216,13
-6.383814,39.420212,14
-6.383778,39.420013,15
-6.383904,39.419968,16
-6.383859,39.419795,17
-6.383978,39.419772,18
-6.383942,39.419583,19
-6.383212,39.421824,2
-6.384076,39.419507,2
-6.384026,39.419367,21
-6.384143,39.419331,22
-6.384103,39.419151,23
-6.384213,39.419147,24
-6.384197,39.418897,25
-6.384314,39.418878,26
-6.384268,39.418706,27
-6.384432,39.418547,28
-6.384343,39.418486,29
-6.383198,39.421547,3
-6.383295,39.421583,4
-6.383296,39.421293,5
-6.383385,39.421357,6
-6.383474,39.420815,7
-6.383595,39.420798,8
-6.383543,39.420636,9
-6.38384,39.421145,1
-6.384237,39.421208,12
-6.382693,39.420956,2
-6.382953,39.421007,4
-6.3833,39.421062,6
-6.384219,39.421118,7
-6.384883,39.421257,9
-6.362945,39.487585,5
-6.39066,39.472776,1
-6.390925,39.472835,2
-6.391025,39.472677,4
-6.389461,39.474182,1
-6.388543,39.474359,14
-6.389422,39.474098,2
-6.38724,39.474843,21
-6.387633,39.474632,22
-6.386387,39.475094,27
-6.386543,39.47495,28
-6.386263,39.475128,29
-6.386295,39.475025,3
-6.386083,39.475205,31
-6.386222,39.475049,32
-6.386108,39.475081,34
-6.385962,39.475184,36
-6.385791,39.475366,38
-6.389281,39.474132,4
-6.389232,39.474145,6
-6.389029,39.474215,8
-6.398897,39.486382,14
-6.39829,39.487376,15
-6.39746,39.485649,24
-6.397175,39.485662,28
-6.387286,39.484538,64
-6.358742,39.492501,1
